"That's were those people went missing".	0.5071163498577875 0.4796583152722846 0.7155038102811834 0.4543453907923641 0.5134159056502827 0.5825873952848202 0.31479940537424883 0.5792237780870813 0.3896353960905667 0.6949868830154747 0.5702739883031632 0.6429147468024478 0.5429418473896482 0.6237312439629031 0.6108242433421917 0.451609833720007 0.6141227209079997 0.451646682370006 0.4789652051041185 0.33282314439043126 0.5567008389070681 0.622760449833356 0.4281957477392944 0.5183492030289465 0.48330936011575343 0.6195551968413708 0.5158991679226596 0.4015028544659727 0.3658362269650661 0.5128625597319002 0.3642323480541961 0.35410439319732534 0.6075718521006193 0.4633109328544187 0.5285614205840936 0.48166527027204786 0.49190433359184155 0.5765814312826243 0.4962451437173345 0.45609521904442657 0.2776382967013197 0.47594249867680455 0.5185649968096245 0.38472805224357476 0.3660263848132412 0.3626305199865103 0.5725402061172837 0.4679161002468078 0.24048887789174725 0.4353658446360631 0.3586993642495335 0.40513662190964866 0.26483791997763556 0.6265124187314647 0.4419889664979102 0.38347291814878126 0.6162151285905473 0.4214561504804306 0.28993328365686194 0.6573274736407767 0.5344835962745328 0.6588136997151809 0.5501008394108907 0.6528434297211816 0.30368135373922506 0.43440137211113655 0.5457656274734369 0.4089874824696342 0.5834755019840762 0.30469243987253636 0.422759865626045 0.5999984614272171 0.3516642640146861 0.5223794871355402 0.46329374472829093 0.3891376490698368 0.5192904873458342 0.5761950915496098 0.5657831810884447 0.5954583517818272 0.35302814606006644 0.5545428598029781 0.38935946633274265 0.4107244189466143 0.4243151729005979 0.44998277074175635 0.3942096091542678 0.3690651407644787 0.4966544941516027 0.652141460530754 0.7238139907172255 0.2896889991349711 0.6737602258462388 0.5158722630865358 0.40830398514845473 0.4489569706514002 0.4423966250392324 0.6460819555802596 0.5712340252476259 0.5597759001146708
I'm not European-American, I'm a white American.	0.46004408436345806 0.22687799168104475 0.46051668535976253 0.7424355416994292 0.26011519599456173 0.5598013147688443 0.44431361238367106 0.40658909237377167 0.39179335349699446 0.5352528387853074 0.5474382684751334 0.7039961328786802 0.7173582461351355 0.230798581341136 0.6679070877651336 0.4839478516764299 0.38984678149412566 0.4576501473489882 0.7265911592014972 0.3173490562787075 0.7212021968120899 0.5338483308971287 0.544924940795258 0.32271698872479776 0.4294131807738236 0.4695591906853648 0.7719650079042452 0.45836050387397 0.30732784416100273 0.46852559296477037 0.7134504616065502 0.5036760525882458 0.5134397706489061 0.37646432691524817 0.5555976724039823 0.4758981319734554 0.29532404006327073 0.44417293262825874 0.5208043687158049 0.35735013307259644 0.4378497954505108 0.4978704439690906 0.3837194018145579 0.4276976400389306 0.4621744466487983 0.19240588947224335 0.4912150503560649 0.3715350509300474 0.5266806363957953 0.5894318569640993 0.4730629787853976 0.4062984281174222 0.3681605484423061 0.38377869199246994 0.5640200485370067 0.505292088242603 0.5846670898618972 0.3331076641079937 0.4269429949626313 0.3553325771036712 0.26872070234222306 0.3477337586435504 0.3888410182099518 0.6006662926861688 0.534276049833936 0.5447766789022832 0.5241001539745005 0.376291174606556 0.5876479130059947 0.6466923903054109 0.5533046367043492 0.5681238266043895 0.5391475759655918 0.6793778416500643 0.5236509686555215 0.4137599655083714 0.5584246300841891 0.6568525866063858 0.4530841856993426 0.42230887790961497 0.728901659016123 0.6565240236693032 0.601077627198514 0.5000774286230619 0.4509721096296868 0.34249767392636377 0.38818465296654053 0.5614960833945002 0.6619664052599923 0.45141683955093176 0.5174056218874178 0.4203437135962695 0.34748005973028484 0.44545289659809845 0.6777116463878654 0.5144296263848988 0.38358817338077056 0.45507979567969764 0.4329127412756092 0.6388361198504614
I land off-kilter and go crashing into the drum set and take a Hi-Hat to the center of my spine, severing my nerves and leaving me paralyzed.	0.47465407479164806 0.49873028238173434 0.43865990377126257 0.5238705335368269 0.6150298894849442 0.48749223875015263 0.5085193335491914 0.4533649127377742 0.4718890211675471 0.4792462316225992 0.47042144532218483 0.49256939313305187 0.5390429784655597 0.44296007955180267 0.4606888005288489 0.6165491634944026 0.5553775460610059 0.38831609194929845 0.4929822491967007 0.5513314656308143 0.5231487055630349 0.387323251402533 0.4028675906848415 0.4524066576152416 0.539219527929806 0.511280418667906 0.5943667551645387 0.5264196630741788 0.4116739306169817 0.421147012539842 0.49430805446307174 0.5235205455319933 0.40528154782007875 0.4654899979341028 0.47095545853917886 0.482075488369522 0.4858225042755042 0.48183956734588224 0.47871065188737355 0.47361208106138725 0.5569762698888758 0.3898112196461681 0.4497204677544762 0.5094765684448338 0.5484282498355212 0.39153597612189417 0.4217940080175737 0.563386056684733 0.4632211812235404 0.43767789290576425 0.43750250808326363 0.44007197512833374 0.42051461242762733 0.4504707447109575 0.44273400308427535 0.42444235434624183 0.5258814936740106 0.37466579978622216 0.5308898262240878 0.6202834802593046 0.3202539848808019 0.46345737758568034 0.5238046996544793 0.5460427387027285 0.4839487583367759 0.3294634309681094 0.5750143886259145 0.4674344842620026 0.4750634423944469 0.46675019602461065 0.47024029870538975 0.4904699049427723 0.4751853426961239 0.4250376566343942 0.44830481638819325 0.542012447022982 0.40822174991781507 0.4244968259212245 0.3488781015611206 0.4355063877281489 0.46023213622463394 0.5389850799020789 0.4163543236926924 0.5228185601831257 0.46745625451742573 0.47568639479590585 0.4881673798843102 0.5023392082840865 0.6164958642051038 0.5885956690137332 0.4149147102467233 0.4823393975370575 0.35553835168023606 0.5265389789957338 0.5813296046131186 0.551643919318393 0.5207392275780341 0.44866816565738293 0.45791011214001365 0.47384180449249697
It's also on the front of my upper legs, the back of my lower legs, and the tops of my feet.	0.4869256544616944 0.5460097746847365 0.46535754385244016 0.4736335865548438 0.6209017929699788 0.6043140692240125 0.35497662117279655 0.4267213468753264 0.5813943336188201 0.5202618148259154 0.6431230889166419 0.44144196567593486 0.39785653186176684 0.6045140720377543 0.5168379617286204 0.5284505112734633 0.4705890167691453 0.35374260649464634 0.4686792275105076 0.5209429788332067 0.47061825157822185 0.45353285799389476 0.4439629897842486 0.44758639264612754 0.5009081080862176 0.5200380497163312 0.6242496186030123 0.47198383300893015 0.3198743293324746 0.42134065088505984 0.4090727063776309 0.5852466086455246 0.3525057380714429 0.5523855588408713 0.42667230717586324 0.49176277658078277 0.28296072258133725 0.46019573562042543 0.5556162598476433 0.43893009408284944 0.5730907054129472 0.41180717462913147 0.4975274409141995 0.45673603823583714 0.6755598142715584 0.4323638243721953 0.3623106751502319 0.5383074315829202 0.43962869702141044 0.4767517160805172 0.5207183889046317 0.41008174356003413 0.3525531657444394 0.4914756616922713 0.4886090263380464 0.36700748649825177 0.5841974360901775 0.4632529395662099 0.44736708494658667 0.5525780940925981 0.39557460378987935 0.3981174757136359 0.5187115878678391 0.6112025901301951 0.42379823979070175 0.39220486874373206 0.48934682156142983 0.44629390411861525 0.3874928965033021 0.4726687352302249 0.5042267413685033 0.5433426610043822 0.5559675322677193 0.2999290880302434 0.3902596315227134 0.4513742330188264 0.3781420804366372 0.5857016165662772 0.41645072773080233 0.4619708058682421 0.5173629022971186 0.4862833081791291 0.513026414283946 0.48118796955646526 0.5118425994203432 0.44814837907877186 0.5167531153787321 0.5172974503008005 0.5914460992867671 0.5594400428480498 0.5296251136598438 0.3287987689421543 0.3342278596783611 0.5456459651090064 0.43833234185691466 0.42621402641002537 0.539641913508034 0.43711301466931896 0.3837159404970669 0.45814452966388874
I lost my job.	0.5072859338890362 0.4578241603960679 0.6174887525332493 0.6362135940640414 0.27423214000653756 0.4330222717245767 0.6669943722277454 0.3624914048342 0.3445658443887657 0.3875105046960081 0.48970197380816305 0.5452718281013329 0.5813277194792783 0.6489368902218713 0.6019980815375533 0.5880577032477288 0.3723513181918969 0.5128165971919619 0.2580141787622785 0.6222753067496202 0.7257679318365367 0.3573528256787805 0.4696040287790253 0.5631427899254889 0.6275353156523897 0.5094123887223132 0.4531317556875096 0.31079625498786456 0.3074404098419894 0.47229811544038847 0.5909873763883401 0.5741914837951552 0.3980652863656412 0.5716191292558565 0.14026576193361473 0.5695711083497872 0.4720929848931349 0.5495557257039342 0.4428715180864585 0.5565366367207485 0.5529676111139491 0.5745127975887616 0.4685144103535253 0.51330086297667 0.40711102034529395 0.708598049478347 0.3888623675971928 0.6218377533595482 0.3608353385354417 0.34794257513604643 0.5964694500221231 0.5330056160160149 0.29136508047662396 0.45963508277454895 0.41440791558296275 0.49446817127603093 0.6733237110298325 0.5475393113099122 0.3507046505649807 0.2705074575886085 0.29536552953640055 0.5668212088836591 0.7173349205394609 0.7816218404632171 0.44396726232413264 0.7574492598879807 0.4444922036153775 0.5226756470827223 0.28662533006483004 0.42916333943888 0.4798580675523981 0.52612497213525 0.6455716482564402 0.47126931079646606 0.4919337421540841 0.4860372699005274 0.2258049792942621 0.7160824451251495 0.4293557005100901 0.4582613342127071 0.44431320238394045 0.5268478161855199 0.5330337014310913 0.726436080997123 0.5700507858552574 0.44394613208913447 0.5127768608830463 0.3737478676536074 0.8845421646151743 0.4767780281957588 0.34937881419645367 0.4786675639624641 0.6351771804069106 0.43275798288093376 0.586357647292208 0.5830308148332565 0.4353578201423015 0.5508092552929889 0.292060141578334 0.645692750366573
and that got my head bobbing a little bit.	0.41798873019006333 0.44620957400673755 0.5600329110639396 0.7101516838342165 0.4638254669524915 0.5967601466425794 0.3100517954526667 0.44408357551797856 0.5784664329523245 0.5224169681721663 0.5973632616598559 0.25779287045552857 0.6494890427301399 0.30047237354670764 0.36763410174899486 0.5891854101257602 0.48362755653456735 0.3900430471819974 0.5608334449692399 0.5357576695618468 0.562590151152178 0.38960607388560375 0.503115251480785 0.3777506788005056 0.4545737201562152 0.4805579700103217 0.5091362446337829 0.43498095464503855 0.44526367630576996 0.3847900821319408 0.28291509100558315 0.383612558633142 0.43683344283853404 0.30942759855479074 0.44310513823196734 0.5359826206251138 0.44739019001639757 0.3940223393207328 0.5333293341829184 0.4572817922159806 0.4588476334138572 0.38106606875956406 0.4471560882456237 0.5140699831493704 0.49839354793004187 0.33709589669843304 0.4723337347428834 0.5755959346706843 0.41876514449204644 0.3947338802101542 0.554046352244352 0.3896572479394158 0.5099843216741883 0.4322693943062609 0.5056472601676603 0.4674456264679629 0.5422777576299885 0.42136346617394416 0.5943892046009921 0.47011226216844737 0.5453821056592644 0.34716986969400465 0.4417147802877448 0.4664568838359224 0.6061092792653314 0.5672945403905204 0.4155720578626967 0.6165625723840095 0.32097584645799543 0.44868496835618743 0.5742544538475084 0.4666632069303144 0.3911981669442281 0.5056054084338544 0.4753891706022519 0.4987768813271075 0.42107988766704607 0.541756675433567 0.49530499879356427 0.48420371502904075 0.40471941558077185 0.5023853952055581 0.29542870304882785 0.4325177094937099 0.5424563798826596 0.3857138316422902 0.5798175946066793 0.4822717086211335 0.5319407962154988 0.6161318694703305 0.30865276351841336 0.44652668542852936 0.3365288853031783 0.44713892524992477 0.6984212852043217 0.30570138611390874 0.5532495556547266 0.42999170252696295 0.4598850609827877 0.3629335318196776
As I jogged down the street, I noticed that the snow was blowing straight into my eyes.	0.5654132416280585 0.5118155383094791 0.43713864700560773 0.47446383679407433 0.4805130697129446 0.535591781471929 0.40897376422020637 0.427752308900277 0.6516470974451032 0.4898504187571131 0.5335104304766249 0.5855024690598626 0.49850674527678684 0.4549292398314249 0.5962852873316125 0.5612800459947993 0.6941439642999049 0.47253774776688645 0.6075243142490097 0.5643443993186544 0.576723091683983 0.44272443304998643 0.31532446342143683 0.5534563719142689 0.5117692874685311 0.3279046890734935 0.3239951426333239 0.5476078644043305 0.41050655133467223 0.4512293044242033 0.5433082517137467 0.5304740283554107 0.3428018744068985 0.37562840132565445 0.30914331677743145 0.41572521258066747 0.3638200609650676 0.4728800210508053 0.5275704881358184 0.5543347666224193 0.6075365485942308 0.5555439837285123 0.6465853248036436 0.49970032717524737 0.5156328353445382 0.4926841608375825 0.44970419971143905 0.5850652584560427 0.38197016658741445 0.4052132010560049 0.5212919482216654 0.606358423017287 0.5076714319314645 0.3997181286989452 0.4982815706888942 0.5301090268513019 0.5242262623728218 0.39436172222025573 0.41959050883089777 0.4699883577928374 0.35991886755829294 0.5164776582991603 0.5315452270200096 0.5335382326070457 0.4088158027552759 0.33649554567651513 0.6069740450425063 0.489143220075841 0.5105974080009021 0.39836830564050624 0.4533419904258448 0.4127519197721865 0.5772347271531004 0.4643110760428925 0.4934382994806074 0.5156131218446793 0.3839438497937032 0.5825404256573468 0.4440703892545151 0.5175359480809469 0.4847176989948019 0.5179386944733677 0.5461506180241367 0.5878949754878455 0.5436982979312442 0.6277391982278535 0.5382530270195813 0.41583073759405265 0.7363818122934577 0.4970074866578506 0.35669751738802224 0.5346589128622246 0.36555346667551236 0.5338490666967166 0.5391000088037632 0.5295172473535763 0.6460644101461126 0.39963755718249533 0.37396817622658757 0.4971865855225256
My teeth were marred by braces, and I hated the sight of them.	0.5520275208787631 0.3698934306120271 0.575585730209794 0.5099999037338834 0.4727230145558016 0.616061753798069 0.5476460657503319 0.48402692318455465 0.5060786244998873 0.5261665844184754 0.48014587033365047 0.4232100271301436 0.4829335347600381 0.4411841087438782 0.5900556543042323 0.5121690569637383 0.45111551453137727 0.4717282099901168 0.41866688019983295 0.5474899452926781 0.5422677117810719 0.37103786261768895 0.36588179959280165 0.49165815692123055 0.6017923342647166 0.46366763325923555 0.5880060185894342 0.4641679149411183 0.5242547638957734 0.5626102005203216 0.3754636047250307 0.4942907918430307 0.4443616867780586 0.5017625482456883 0.4656545756360128 0.6133394084219271 0.4576957293533241 0.4640685280318616 0.4225618954195193 0.520752304512951 0.5054085502086075 0.41777525631694884 0.4366168935677821 0.536441220555933 0.638845994808478 0.41070734462840114 0.402070322315864 0.5184641000521123 0.42831681462763505 0.43269472474589993 0.43465801567682055 0.4492246748207194 0.3563919132668386 0.49722637454558544 0.5760729108042503 0.4112401248789564 0.6414060847871039 0.4897997479406714 0.46420299627479805 0.4117336713287143 0.42822988110287785 0.6591257294338889 0.48694260227838804 0.559512565880792 0.49202620528049934 0.5011928287464349 0.43062463726747363 0.5380205951932486 0.46945869319835515 0.5093423435581355 0.5515148042707668 0.4826350782510978 0.5889436396081221 0.4429490075340933 0.5282622594202133 0.5343991535362898 0.41738822611401843 0.6366554838183368 0.46212077385159656 0.4391662023916472 0.5292607308650545 0.5513882911802047 0.5547913961800213 0.6002848357016404 0.4701850539506203 0.355197829958237 0.430025718814018 0.5870891678755519 0.623835936021503 0.6466959808783547 0.4422816598467752 0.5090404023264599 0.38998488993902003 0.4559773965946611 0.43967438029936257 0.34739629566303165 0.5582022726544706 0.42782955794093847 0.4682737489400231 0.4885881609585183
my nose bled a lot for such a tiny thing.	0.4175914007520811 0.528580843997877 0.5401121861623592 0.6023474982223476 0.33968433650409546 0.2603102806452251 0.3774397580289338 0.4021388862858858 0.5309227960771938 0.4207353405940689 0.6055659742298193 0.40659820558035753 0.5523652507599011 0.5667397236680658 0.44100477369961916 0.47080062989861393 0.3563248046342398 0.4429233643592127 0.4528921798392126 0.5141593764410579 0.5836312546435425 0.5670383444024443 0.47338173578383297 0.4273525395133982 0.6607723936360685 0.7345992037791462 0.5678480901145633 0.3977213859990084 0.5316440605478329 0.3738249237506253 0.5126761637028855 0.48106786443807625 0.5652421687068634 0.3860271865625243 0.4241922830009163 0.5482299555071164 0.39288746238806777 0.4260547431193302 0.5122988991273736 0.3607166646018778 0.4529140020999212 0.36020744238240443 0.5180883028936758 0.33660738631813064 0.47005522419081747 0.4443412567837065 0.2994455554124185 0.5136385145758524 0.4900838184374054 0.5004644368269833 0.28847802668471756 0.3860143305265827 0.47635720671606946 0.34658715141245866 0.6915964484061046 0.6463407310787077 0.39615581312220766 0.4374737865384378 0.5025929372688396 0.6946553988791047 0.49519531814596657 0.6149626823149028 0.59188972738729 0.6293564295204404 0.42363800741793345 0.49391046987668225 0.3861744369381931 0.43356330257016057 0.41555858605790075 0.345793139839717 0.5566573862098395 0.32159242997232007 0.47478993890579335 0.4886145305445743 0.5007196848146145 0.5268085667951636 0.5053937339560894 0.45782183276010946 0.48410461874611366 0.5557222830698555 0.3702588556605145 0.4754162068438875 0.4422457407763211 0.39919638960745313 0.5261375903299784 0.4455596475832146 0.6107112264953376 0.30801732425373357 0.6011627905082737 0.5039693533261655 0.4334903179327245 0.5144927558392574 0.520780551946112 0.38377176074399993 0.6522195734910763 0.5206670699401305 0.2964611545012151 0.43847165378453623 0.5772112450205936 0.5294903749337303
Just Women I occasionally went out with, but, never anything serious.	0.6176841664987547 0.6362462819383577 0.5460219802162181 0.4774303750259872 0.5039329113346243 0.5487283027282799 0.40071656806723593 0.4829162121570146 0.5120868795269609 0.4224609353604183 0.4681743219075939 0.4014137073114979 0.42774003989255277 0.6593743488037719 0.57223285228154 0.5903158452796844 0.6840157146459294 0.40321893728758995 0.594092512036778 0.5166906929672397 0.6541564059130357 0.544653168093161 0.5739394939376085 0.481613496906655 0.629572884513845 0.5105917550354916 0.5639045217734491 0.43508694269432396 0.4734136562425769 0.496723792795383 0.5215370253207731 0.4991222588302869 0.3937920176573577 0.4070017543585564 0.45122312696465966 0.5707928505349881 0.46608718960175005 0.33226505516772203 0.4278317961624765 0.521527056450751 0.4993971844283367 0.5659210037352038 0.42166582968738575 0.6228766018814759 0.6019672212256166 0.5664524235287806 0.4439040666021542 0.5335410800952136 0.41450304906479124 0.48800187908469217 0.5124407763607557 0.48358490185022945 0.4757455513790287 0.5693444616890013 0.4671024117304541 0.6523714469003792 0.49186902053422926 0.4150876169528086 0.4774905142813983 0.5227344795780634 0.35880666871982103 0.6124951487059608 0.568478635940603 0.3892489702340472 0.35332583934305517 0.36665675690229205 0.38256480883179333 0.6035863735965693 0.43625932780476956 0.5610488561647995 0.3706734968379406 0.5935128777693875 0.5621856448672694 0.4958412729387371 0.4262973842583246 0.5436715195964132 0.46878149294905636 0.6485388341858364 0.5694370256579756 0.5373964967135748 0.4019428894744317 0.5838718847821395 0.407713630687014 0.3803945199009042 0.4098492271064725 0.6622549892194299 0.3603578831873425 0.38128918079124846 0.6590517599332304 0.5758726101121406 0.4267267351973399 0.44147417725632965 0.4167584009077812 0.38853190353408035 0.4068214824776095 0.43851447799963705 0.5786523545909715 0.5051387280842345 0.42903009958780847 0.504858775012434
I'm tired of fighting against you Life, I'm tired of getting up and going into work day after day even when I'm sick to my stomach and my head's throbbing.	0.5161702946276294 0.455933529960372 0.4885273237223614 0.5061513851352052 0.4732345727410349 0.5941092821174668 0.44470915841246955 0.44978267129063526 0.5656856148002267 0.5679593238385395 0.5268247527907736 0.5323286656418583 0.5623433868303936 0.39346424711534406 0.5255359926789761 0.5463921259222642 0.390638087482709 0.4665297446365273 0.525787471717453 0.4375240231187319 0.551402358145494 0.4182158017628071 0.4408835129631183 0.4582103013100067 0.5039944403181077 0.5757010711331678 0.46801786470515544 0.44132442453108556 0.374129652063167 0.5062014738539833 0.4627950950720142 0.5355523214898843 0.5115985865057725 0.5180347364408261 0.42536318484007957 0.5870351108421018 0.3306651457075334 0.4694496061879589 0.4668100476100308 0.4829195662325679 0.5550227408587257 0.48123454097035057 0.48160508110400324 0.4879349401225157 0.5104551346787168 0.49448488617255676 0.4455511161860827 0.37852937661989955 0.4816520739872409 0.4675900021869077 0.5084174119667277 0.38081092187034193 0.4170142016214689 0.39342456461484077 0.5104319697305675 0.4395419806863067 0.5740403395149577 0.40209177768977294 0.3985102200748948 0.49196086708239223 0.4383878207851736 0.4625871532347992 0.41496856996683695 0.5398673521920543 0.5754908070025863 0.589069228831945 0.5118468280754396 0.48134813689505773 0.5526821143806835 0.5343074539993877 0.5994431161723817 0.5016357164587636 0.5516080317297639 0.5621792953640162 0.39458065294337913 0.5826789587901042 0.39716285384258726 0.5730594063342368 0.36934324671352114 0.46591337441863134 0.5028448655025453 0.6554341355075752 0.45069342161307824 0.5557028237746253 0.41476491739773513 0.4682192513624151 0.44935284054643804 0.511484462329258 0.5655451296607791 0.548884029098622 0.6168332490651163 0.5611346919174178 0.40156068360029396 0.535591308035502 0.6771098990683596 0.47934271917644306 0.5818738258800692 0.4316410244369797 0.39336000378549435 0.4231137412458086
With a few hours of daylight, I immediately hopped on my back after unpacking the car.	0.4683287406923281 0.5605297171715682 0.4439477276996037 0.545282338704443 0.5471256105844668 0.44586760515563734 0.3950137095514213 0.4918006070303919 0.5574891091647391 0.4128130177305503 0.5473848230277042 0.4345858561203853 0.5764553951322805 0.529359883912919 0.5801565273064747 0.4942542576809681 0.4180394154428563 0.4479305547966603 0.4225166490218628 0.616263171197151 0.5284911219045002 0.4369495410695739 0.45516635163521707 0.5085251508771876 0.6738243567480182 0.5924728573225916 0.4671877515239299 0.4432327838239059 0.4168837389860742 0.3703972764137998 0.5334292770282832 0.5626885966505397 0.4465655466693976 0.43761690574816414 0.3305706467603179 0.6597148912501962 0.33577952257381266 0.3511303298188907 0.4983043145980771 0.5379753088305502 0.6791924866812231 0.5073490685981065 0.5556015571792273 0.5800479125964627 0.7072126848588624 0.4220455639231344 0.46643402755320446 0.6119531574334002 0.3652484509803536 0.43151387659955814 0.40772127849321926 0.44697641481033334 0.2753200854283716 0.39983467880501294 0.47057524176023857 0.46595971587291984 0.3919059915718008 0.4303534175910661 0.3830098979169837 0.5630336561740781 0.40642970770804715 0.49253395348054446 0.5849573256450765 0.4329378238047298 0.36776118983973594 0.44530677626210685 0.5374631370311126 0.41779009802458095 0.5971592281610851 0.43815178516535996 0.4809971222445082 0.5380465308612327 0.58350717837263 0.45894111060006754 0.5405274116442974 0.4318920703336574 0.29725431666404106 0.4229648937649339 0.5395932165073003 0.31973394472489175 0.48700434045143515 0.39503878805981896 0.5664433325485118 0.5400957706510561 0.3038092629782915 0.5673027331416218 0.4439232324829453 0.4068124960810064 0.6056261814254519 0.45321285767192704 0.48537039164270435 0.4864531155821443 0.47007139251456076 0.43665610680642203 0.5848637804350822 0.5418863451904902 0.5893482738082938 0.43896787990760194 0.4892026266929341 0.4242174635619709
My lungs were still taking in air as I breathed.	0.5488107236428528 0.3623996060378379 0.6036311578368885 0.5272322942281674 0.4888019465721863 0.6461981950294491 0.6011856822461897 0.5190785744686304 0.3930662632509244 0.4669131654659636 0.5831512284766698 0.4505617253463689 0.5105962936224862 0.4913700980014274 0.5929753260022638 0.5263459660977672 0.47867633723443576 0.5083615694339674 0.4262116072961929 0.5759913730266273 0.5986172923154922 0.49080469192845805 0.3104919183777803 0.6290553800122793 0.567985225707069 0.5820237160739606 0.2868771502459543 0.4986958033249077 0.4585084418404152 0.29756772411261656 0.4194818363688098 0.38355881855988105 0.32076435884373455 0.5469759202269455 0.32822090732255743 0.6292937736767197 0.40624154273454527 0.5456197576400588 0.47121743224731344 0.5432418534950193 0.6131978529304677 0.3975467829082834 0.44262549129258605 0.45061169945135876 0.4372029156334573 0.45841577494431335 0.5032750534719762 0.5172555482926395 0.32799882960296306 0.5046507480509842 0.6195504851012636 0.4493267491537349 0.3397455023230748 0.5678863739245553 0.4431933943653532 0.5012324434631192 0.47128349261786273 0.4576844417936325 0.24444583325403207 0.5256388499640459 0.3984294884329276 0.6056982455084658 0.45840347676392906 0.5914914807107793 0.40093991790987016 0.5332963922829667 0.4486502392186803 0.46476458814618155 0.554701504670213 0.6283911943394089 0.4417796697894915 0.6535683329728553 0.6262688234554644 0.4208753926613443 0.5127371408220666 0.5569477215104606 0.5504719229791206 0.5314753485269146 0.5106654942950927 0.5354752591444653 0.42232056463319506 0.6870973577623695 0.5376310240783237 0.46533196962066015 0.42816628710587734 0.6612752873573193 0.4320160462938117 0.43488062991671395 0.6321778396652122 0.5858869055735487 0.3296193033045568 0.5322129633107124 0.5977723543167119 0.4085145782294922 0.5088502404227409 0.5961975466270023 0.5493271698130314 0.49672402758616185 0.25121437247530315 0.5186353310233816
The grass is a beautiful green.	0.41231586751067234 0.4587599638175053 0.5106516226119261 0.5441623180356537 0.3849961156935547 0.6486506438653303 0.41075362433919144 0.37079862314454054 0.4277299705811579 0.3110797441854516 0.45019422398999137 0.25827398873154467 0.532230547828563 0.5829525478723471 0.38961048572812446 0.4710872095241543 0.5412992955589466 0.3513119853741427 0.5800338965098139 0.4396388864201018 0.427375659979162 0.469296527670642 0.555117660874027 0.2789271253680387 0.40028945190901116 0.44567336522963136 0.5925023937399352 0.3723478496046188 0.4219749752109993 0.5348070923230535 0.6003856212007543 0.5847333034753734 0.36223254541151956 0.5997505453301443 0.3331444295738975 0.5911804662770058 0.4496305698310296 0.3686457628254129 0.6188383931870816 0.620744298285666 0.634643735293747 0.4393196864753393 0.5466001453711469 0.3116881562771271 0.46704253015936464 0.48975888776421234 0.2726069497860948 0.7624112635113197 0.5617144747871429 0.350914205529276 0.4635360453870585 0.6495010855164097 0.3727417789915242 0.24940305761976356 0.4739258750297883 0.6929931956084684 0.5531291940558256 0.3662475160648957 0.5695320494620805 0.6283049603413001 0.4610175647466912 0.4249524723878199 0.5167267425286318 0.5525496733784696 0.27052321858409084 0.33991214080806936 0.5028754517509617 0.4271655759339274 0.49770547799536785 0.3723678106527766 0.5819339694600395 0.39630393130333835 0.21152383764694216 0.3720966012954386 0.4817022039039231 0.5342820568805287 0.6145974086569654 0.44363633505537764 0.4683364988215095 0.5202940717612687 0.44316207772675714 0.4570149411010607 0.4038395565842965 0.40100389018193816 0.27854903882253895 0.4409804571712743 0.4181016562504672 0.32351989128008435 0.6678658286723292 0.4435963406696844 0.24355907477054026 0.3561388451046348 0.4656285497057977 0.340985385842649 0.4698365570235514 0.644018275698211 0.5050635029233786 0.4086953988003083 0.48759859788798304 0.6032265946499383
My heart beat so fast when the beautiful man give Yunho a peck on his left cheek.	0.4410327479507826 0.5119553542755961 0.5614476319179778 0.43583980826982155 0.4287827906554217 0.5119305135664619 0.49698989874570976 0.46361598301418117 0.4730346045329925 0.4402795094906165 0.495001676420845 0.4593804099118456 0.3858514219574145 0.5137561266602649 0.515903893685296 0.4399911512976125 0.5276274573841875 0.47853972711947285 0.5887298583474644 0.4894543807181505 0.4666738574104453 0.5335947663456259 0.44699578982698834 0.3834031911736444 0.4693019904440422 0.5435900682254649 0.4817807480680222 0.5619650398369268 0.4234588291004785 0.408869470290323 0.5057699567489943 0.5494770709945743 0.4737339766932897 0.5797518102767647 0.37930276184797923 0.4088173878145558 0.39845473072428783 0.4315330333759824 0.5820574976836754 0.43643590541831917 0.548444398578034 0.43360303419878443 0.464940632761257 0.37537316951273025 0.6156989972081455 0.4497448633880879 0.4537044960528042 0.5321407433390968 0.5403869555926291 0.41997841505294325 0.44104019374682485 0.4588569521111018 0.3828980569107008 0.3842851240392977 0.4950039342410701 0.40799744738491134 0.5116119801525317 0.432101500768439 0.40337327866620565 0.4811258971722298 0.412565164183601 0.4778985828641693 0.47360448554371004 0.36511847037121353 0.49098534904498015 0.5025276939206242 0.5096693082919513 0.44600112263627767 0.4921421426181194 0.4524604130791048 0.460736945515362 0.5276657829732979 0.5094142398258277 0.48466392727564933 0.5380366071316002 0.5572790640044484 0.49308960779324806 0.5568473725295008 0.45416369679168267 0.4500833725561336 0.5087684268089018 0.4634182591017141 0.562620229710167 0.5409450201128246 0.4797623341853593 0.3785424905713816 0.5257603827499279 0.5431514306125178 0.5955743083180373 0.617880926559148 0.48058443616921853 0.3562523496347996 0.5325111398224962 0.37748258346043656 0.5184043341616358 0.563953153368424 0.3905334990537722 0.4118217033381488 0.47593061051920493 0.5288341454791385
